net,val_accs,aa_apgd-ce@Linf_eps-0.1,aa_apgd-ce@Linf_eps-0.5,aa_apgd-ce@Linf_eps-1.0,aa_apgd-ce@Linf_eps-2.0,aa_apgd-ce@Linf_eps-3.0,aa_apgd-ce@Linf_eps-4.0,aa_apgd-ce@Linf_eps-8.0,aa_square@Linf_eps-0.1,aa_square@Linf_eps-0.5,aa_square@Linf_eps-1.0,aa_square@Linf_eps-2.0,aa_square@Linf_eps-3.0,aa_square@Linf_eps-4.0,aa_square@Linf_eps-8.0,fgsm@Linf_eps-0.1,fgsm@Linf_eps-0.5,fgsm@Linf_eps-1.0,fgsm@Linf_eps-2.0,fgsm@Linf_eps-3.0,fgsm@Linf_eps-4.0,fgsm@Linf_eps-5.0,fgsm@Linf_eps-6.0,fgsm@Linf_eps-7.0,fgsm@Linf_eps-8.0,fgsm@Linf_eps-255.0,pgd@Linf_eps-0.1,pgd@Linf_eps-0.5,pgd@Linf_eps-1.0,pgd@Linf_eps-2.0,pgd@Linf_eps-3.0,pgd@Linf_eps-4.0,pgd@Linf_eps-8.0
"(3, 3, 3, 0, 3, 0)",86.09,83.89999999999999,45.800000000000004,10.8,0.1,0.0,0.0,0.0,87.6,74.8,55.50000000000001,24.5,7.7,2.0,0.0,84.3,59.099999999999994,37.5,19.3,13.0,10.299999999999999,8.9,8.6,7.9,7.7,11.0,84.7,55.300000000000004,23.599999999999998,2.0,0.1,0.0,0.0
"(0, 1, 0, 1, 3, 2)",87.07,84.1,48.699999999999996,11.700000000000001,0.1,0.0,0.0,0.0,87.5,75.9,57.49999999999999,25.3,8.200000000000001,2.1,0.0,84.5,59.5,35.699999999999996,15.5,9.9,8.1,7.3999999999999995,7.1,6.6000000000000005,6.4,10.0,85.0,57.199999999999996,24.0,1.7999999999999998,0.1,0.0,0.0
"(3, 1, 3, 3, 3, 1)",86.37,83.39999999999999,47.699999999999996,11.700000000000001,0.1,0.0,0.0,0.0,86.6,74.5,55.800000000000004,23.400000000000002,7.5,1.7999999999999998,0.0,83.8,59.0,36.4,17.299999999999997,11.3,8.5,7.3,6.4,6.0,5.5,10.0,84.3,56.599999999999994,24.099999999999998,2.0,0.1,0.0,0.0
"(1, 2, 4, 2, 1, 1)",71.62,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(2, 1, 3, 3, 4, 2)",89.37,88.5,52.7,17.7,1.0999999999999999,0.0,0.0,0.0,91.7,81.8,66.10000000000001,37.8,20.5,10.9,0.8999999999999999,88.9,72.0,63.5,57.599999999999994,55.00000000000001,52.800000000000004,50.0,46.7,43.6,40.1,9.2,89.3,65.2,42.0,16.400000000000002,6.2,2.1,0.1
"(0, 0, 4, 2, 0, 0)",73.7,72.39999999999999,32.300000000000004,5.2,0.0,0.0,0.0,0.0,78.60000000000001,66.8,48.4,20.3,7.3999999999999995,3.3000000000000003,0.8999999999999999,72.8,41.099999999999994,18.4,5.0,3.4000000000000004,3.3000000000000003,3.5000000000000004,3.4000000000000004,3.1,2.9000000000000004,9.4,73.5,40.0,11.899999999999999,0.3,0.0,0.0,0.0
"(2, 3, 3, 1, 2, 2)",90.07,89.3,57.49999999999999,21.0,2.0,0.2,0.1,0.0,91.8,82.8,67.10000000000001,36.199999999999996,18.6,8.7,0.6,89.60000000000001,73.2,63.4,56.599999999999994,53.5,51.800000000000004,50.4,48.8,46.9,44.6,10.2,89.8,67.7,44.1,20.3,9.2,4.2,0.4
"(0, 3, 4, 3, 3, 0)",85.7,84.5,54.900000000000006,20.0,0.7000000000000001,0.0,0.0,0.0,87.2,77.8,62.1,32.1,13.5,5.0,0.4,84.7,63.4,42.3,23.0,16.3,13.700000000000001,12.5,12.4,12.4,12.7,9.9,85.2,61.8,32.300000000000004,5.6000000000000005,0.7000000000000001,0.1,0.0
"(3, 4, 2, 4, 4, 1)",88.17,86.2,48.0,11.700000000000001,0.3,0.0,0.0,0.0,90.0,79.4,62.8,30.7,13.200000000000001,6.2,0.4,86.7,65.7,50.2,38.2,33.7,31.3,29.2,27.6,26.0,24.2,11.3,86.9,59.4,28.9,6.6000000000000005,1.5,0.3,0.0
"(3, 1, 4, 4, 0, 0)",84.55,83.7,50.2,15.0,0.5,0.0,0.0,0.0,87.0,75.9,59.0,29.099999999999998,12.0,5.0,0.3,83.89999999999999,60.3,41.199999999999996,26.900000000000002,22.5,20.5,19.1,18.5,17.599999999999998,16.900000000000002,8.1,84.39999999999999,57.8,28.499999999999996,4.6,0.7000000000000001,0.2,0.0
"(1, 4, 0, 4, 1, 3)",84.98,83.1,51.5,15.5,0.3,0.0,0.0,0.0,86.2,77.4,63.7,34.5,14.299999999999999,5.4,0.4,83.3,60.3,38.2,18.8,12.3,9.700000000000001,8.9,8.4,8.200000000000001,7.7,10.0,83.7,59.0,28.199999999999996,3.3000000000000003,0.2,0.0,0.0
"(4, 3, 4, 2, 0, 2)",85.5,83.8,47.5,11.0,0.1,0.0,0.0,0.0,87.5,77.2,60.699999999999996,27.500000000000004,10.4,3.9,0.6,84.0,56.599999999999994,30.099999999999998,12.3,7.7,6.4,6.1,5.8999999999999995,6.0,6.0,10.0,84.6,55.60000000000001,20.9,1.5,0.1,0.0,0.0
"(1, 3, 1, 0, 1, 2)",86.62,84.5,44.3,10.4,0.3,0.0,0.0,0.0,88.7,76.3,57.199999999999996,26.900000000000002,11.799999999999999,5.0,0.1,85.2,64.1,50.6,41.0,37.4,35.3,33.300000000000004,31.6,29.799999999999997,28.1,10.299999999999999,85.6,56.599999999999994,28.4,7.000000000000001,1.7999999999999998,0.4,0.0
"(3, 2, 2, 0, 0, 4)",88.02,87.7,58.4,20.4,2.0,0.4,0.0,0.0,90.5,81.69999999999999,68.2,37.2,18.0,8.4,1.0999999999999999,87.9,69.39999999999999,53.800000000000004,40.0,35.199999999999996,32.800000000000004,31.1,29.7,28.7,27.500000000000004,10.299999999999999,88.3,66.7,37.7,12.5,5.0,2.3,0.1
"(3, 2, 0, 4, 2, 2)",90.78,89.5,54.900000000000006,17.2,1.0999999999999999,0.1,0.0,0.0,92.60000000000001,83.39999999999999,68.4,38.5,19.900000000000002,10.0,0.7000000000000001,90.0,73.8,63.9,55.7,51.9,49.0,47.0,44.9,42.699999999999996,40.300000000000004,9.700000000000001,90.2,66.8,40.6,13.4,4.0,1.3,0.0
"(4, 0, 3, 4, 0, 2)",86.59,85.7,52.1,15.299999999999999,1.0,0.0,0.0,0.0,89.3,79.0,63.3,32.2,14.499999999999998,7.000000000000001,0.6,85.9,63.9,46.2,33.300000000000004,29.4,27.800000000000004,26.8,26.3,25.900000000000002,25.3,10.0,86.4,60.8,30.7,7.3,1.7999999999999998,0.4,0.0
"(4, 2, 3, 1, 0, 1)",84.4,83.3,53.6,17.8,0.5,0.0,0.0,0.0,86.4,75.8,59.099999999999994,27.700000000000003,9.9,3.0,0.1,83.6,61.8,40.699999999999996,21.2,14.7,12.3,11.5,11.1,10.6,10.6,10.0,84.0,60.5,30.9,4.3,0.4,0.1,0.0
"(2, 0, 4, 0, 0, 2)",87.75,88.0,54.2,20.5,2.1999999999999997,0.3,0.1,0.0,91.0,81.39999999999999,66.10000000000001,38.1,21.3,11.899999999999999,1.2,88.3,69.89999999999999,58.3,50.9,48.3,47.199999999999996,46.1,44.7,43.2,41.4,10.2,88.6,64.5,40.1,16.400000000000002,6.6000000000000005,2.6,0.1
"(3, 1, 0, 3, 0, 0)",86.9,84.5,48.699999999999996,11.700000000000001,0.2,0.0,0.0,0.0,88.0,77.0,60.6,28.1,10.2,3.5000000000000004,0.2,84.8,60.8,38.1,19.400000000000002,13.4,11.200000000000001,10.299999999999999,9.6,9.3,9.1,10.299999999999999,85.2,57.8,24.6,2.1,0.1,0.0,0.0
"(1, 1, 4, 0, 0, 0)",71.25,72.8,60.4,43.7,16.6,4.3999999999999995,1.0,0.0,74.2,65.0,52.300000000000004,28.4,12.7,5.5,0.8,72.8,61.3,47.599999999999994,26.6,14.2,8.1,5.0,3.4000000000000004,2.6,2.3,9.9,73.1,62.4,48.5,24.2,9.9,3.4000000000000004,0.0
"(4, 0, 1, 1, 3, 0)",84.91,83.89999999999999,54.800000000000004,18.6,0.6,0.0,0.0,0.0,86.8,77.4,62.6,32.2,13.0,4.7,0.2,84.1,62.5,39.900000000000006,19.1,12.1,8.9,7.3,6.4,5.8999999999999995,5.5,9.6,84.5,61.4,30.8,4.3999999999999995,0.5,0.0,0.0
"(2, 0, 2, 2, 2, 4)",89.12,88.5,55.900000000000006,19.6,1.7999999999999998,0.2,0.0,0.0,91.7,82.6,67.7,38.4,19.3,9.4,0.8999999999999999,88.8,70.8,57.599999999999994,47.3,42.8,40.2,38.1,36.5,34.599999999999994,32.4,10.0,89.2,65.9,38.800000000000004,12.2,3.5999999999999996,1.2,0.0
"(0, 0, 3, 4, 3, 2)",88.96,87.5,51.0,13.8,0.6,0.0,0.0,0.0,90.7,80.80000000000001,63.4,31.2,12.9,4.8,0.2,88.0,67.10000000000001,51.300000000000004,39.5,34.1,31.0,28.9,27.400000000000002,26.1,24.6,10.0,88.4,61.199999999999996,30.9,6.7,1.7999999999999998,0.5,0.0
"(2, 4, 4, 0, 3, 1)",88.36,87.0,50.6,15.0,1.0,0.1,0.0,0.0,90.5,80.2,63.9,33.6,16.3,7.8,0.8,87.4,66.60000000000001,52.800000000000004,42.4,37.9,35.699999999999996,33.900000000000006,31.1,28.7,25.900000000000002,10.0,87.8,61.1,33.1,9.1,2.8000000000000003,0.8,0.0
"(1, 4, 3, 4, 4, 4)",84.3,84.39999999999999,58.199999999999996,24.5,1.6,0.0,0.0,0.0,86.8,78.8,66.7,39.300000000000004,19.0,8.4,0.6,84.6,65.2,44.0,22.5,14.899999999999999,11.899999999999999,10.6,10.0,9.8,9.8,10.0,85.0,64.60000000000001,36.9,7.3,1.2,0.1,0.0
"(0, 3, 1, 4, 1, 2)",87.43,85.0,45.5,11.4,0.6,0.1,0.0,0.0,89.0,77.5,59.099999999999994,27.700000000000003,12.4,5.800000000000001,0.6,85.6,63.2,48.3,37.7,33.7,31.4,29.799999999999997,28.1,26.400000000000002,24.7,10.4,85.9,56.89999999999999,28.799999999999997,7.199999999999999,2.0,0.7000000000000001,0.1
"(4, 4, 1, 3, 0, 0)",75.62,78.4,66.4,48.9,17.7,4.1000000000000005,0.8999999999999999,0.0,79.2,71.0,60.4,39.300000000000004,21.4,10.299999999999999,0.3,78.4,67.80000000000001,54.400000000000006,33.900000000000006,21.2,14.399999999999999,10.7,8.799999999999999,7.5,6.800000000000001,10.6,78.60000000000001,68.60000000000001,54.400000000000006,28.1,11.200000000000001,4.0,0.0
"(3, 1, 0, 2, 4, 1)",86.57,84.5,50.8,13.5,0.2,0.0,0.0,0.0,87.6,77.10000000000001,60.099999999999994,27.800000000000004,9.2,2.9000000000000004,0.2,84.7,60.3,37.2,17.4,11.600000000000001,8.7,7.6,7.000000000000001,6.800000000000001,7.000000000000001,8.0,85.3,58.8,26.5,2.4,0.2,0.0,0.0
"(2, 1, 4, 1, 3, 1)",88.56,87.0,50.6,15.0,1.0,0.1,0.0,0.0,90.5,80.2,63.9,33.6,16.3,7.8,0.8,87.4,66.60000000000001,52.800000000000004,42.4,37.9,35.699999999999996,33.900000000000006,31.1,28.7,25.900000000000002,10.0,87.8,61.1,33.1,9.1,2.8000000000000003,0.8,0.0
"(4, 3, 0, 1, 1, 2)",89.26,87.2,46.2,9.6,0.2,0.0,0.0,0.0,91.0,79.4,61.9,29.5,11.899999999999999,5.1,0.3,87.8,65.7,50.4,38.0,32.300000000000004,29.2,26.8,25.2,23.5,22.0,9.5,88.1,58.4,26.400000000000002,4.1000000000000005,0.6,0.1,0.0
"(4, 1, 0, 3, 4, 4)",80.1,80.80000000000001,61.1,32.800000000000004,3.5999999999999996,0.1,0.0,0.0,83.1,76.4,66.10000000000001,42.4,23.3,10.7,0.7000000000000001,80.9,64.60000000000001,44.6,19.400000000000002,8.799999999999999,4.8,3.4000000000000004,2.6,2.1,2.0,10.100000000000001,81.39999999999999,65.2,42.199999999999996,10.5,1.5,0.1,0.0
"(4, 2, 0, 1, 2, 0)",89.17,87.5,51.6,15.9,1.4000000000000001,0.2,0.0,0.0,90.8,80.7,64.60000000000001,34.699999999999996,17.599999999999998,9.4,1.4000000000000001,88.0,67.5,53.900000000000006,44.9,41.5,39.5,38.3,37.2,35.699999999999996,34.5,10.5,88.4,62.4,34.8,11.700000000000001,4.3999999999999995,1.7000000000000002,0.1
"(1, 4, 0, 0, 3, 0)",78.1,76.4,62.6,43.8,13.8,2.4,0.4,0.0,78.4,72.2,61.0,39.800000000000004,21.7,10.6,1.5,76.4,63.9,48.8,25.7,12.9,6.6000000000000005,3.5000000000000004,2.1,1.5,1.0999999999999999,9.2,76.7,65.0,49.5,22.5,7.8,2.0,0.0
"(2, 4, 3, 3, 2, 2)",89.73,89.0,55.50000000000001,21.0,2.5,0.4,0.1,0.0,91.60000000000001,82.19999999999999,66.8,37.3,20.0,10.6,1.0,89.3,72.8,63.800000000000004,57.3,54.50000000000001,52.300000000000004,50.0,48.0,45.7,43.0,9.4,89.60000000000001,66.8,44.1,20.599999999999998,9.6,4.8,0.6
"(4, 4, 0, 3, 0, 2)",81.19,82.8,57.49999999999999,24.5,1.4000000000000001,0.0,0.0,0.0,85.0,74.8,58.4,27.500000000000004,10.2,3.4000000000000004,0.3,82.89999999999999,62.3,39.800000000000004,15.4,7.1,4.8,3.9,3.5999999999999996,3.4000000000000004,3.5000000000000004,10.299999999999999,83.39999999999999,62.6,35.5,5.7,0.5,0.0,0.0
"(4, 0, 4, 4, 1, 4)",51.95,54.7,49.1,40.9,25.0,13.5,6.4,0.2,55.50000000000001,52.400000000000006,46.9,35.8,25.4,17.5,4.2,54.7,49.1,41.4,27.700000000000003,18.0,11.700000000000001,7.6,5.0,3.5999999999999996,2.6,12.9,54.800000000000004,49.9,42.6,28.999999999999996,18.4,10.7,0.8999999999999999
"(2, 0, 3, 2, 3, 4)",88.58,88.2,58.699999999999996,21.8,1.6,0.1,0.0,0.0,90.7,82.1,67.7,38.3,18.5,8.7,0.5,88.4,69.6,55.50000000000001,43.5,39.0,36.8,35.3,34.2,33.1,32.0,9.5,88.8,66.60000000000001,39.900000000000006,12.2,3.3000000000000003,0.8999999999999999,0.0
"(2, 2, 1, 0, 2, 4)",87.74,85.3,45.5,12.5,0.8,0.1,0.0,0.0,89.4,77.4,58.8,27.900000000000002,12.9,5.6000000000000005,0.4,86.0,64.2,49.5,37.5,33.1,30.8,28.799999999999997,27.1,25.4,23.799999999999997,11.700000000000001,86.3,56.99999999999999,28.299999999999997,7.1,1.9,0.5,0.0
"(1, 1, 1, 0, 0, 4)",10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
"(0, 1, 2, 0, 3, 3)",89.28,87.1,49.1,11.3,0.4,0.0,0.0,0.0,90.7,79.60000000000001,62.7,29.9,12.0,4.8,0.4,87.6,64.9,47.599999999999994,34.1,29.4,26.700000000000003,25.0,23.599999999999998,22.6,21.7,9.8,88.0,59.8,27.700000000000003,4.3999999999999995,0.8,0.2,0.0
"(0, 3, 4, 4, 4, 3)",82.61,80.7,48.0,13.200000000000001,0.2,0.0,0.0,0.0,84.3,74.3,59.4,29.099999999999998,11.5,4.1000000000000005,0.6,81.0,55.800000000000004,33.0,13.900000000000002,7.9,6.1,5.5,5.2,5.4,5.5,9.8,81.5,55.00000000000001,24.5,2.0,0.1,0.0,0.0
"(2, 3, 1, 2, 1, 4)",86.88,85.7,59.199999999999996,25.4,2.7,0.2,0.0,0.0,88.5,80.5,68.60000000000001,42.3,22.7,12.3,1.0,85.9,68.7,54.50000000000001,41.8,35.6,32.2,29.5,27.500000000000004,25.900000000000002,24.5,9.9,86.2,66.4,42.1,15.0,5.4,2.0,0.1
"(4, 4, 0, 2, 4, 3)",80.21,80.4,57.49999999999999,26.200000000000003,1.9,0.1,0.0,0.0,82.3,73.4,57.8,27.900000000000002,10.8,4.2,0.6,80.60000000000001,61.9,40.699999999999996,18.4,10.299999999999999,7.000000000000001,5.4,4.8,4.3999999999999995,4.2,10.0,81.0,62.5,36.3,6.7,0.8999999999999999,0.1,0.0
"(3, 4, 0, 4, 4, 0)",81.81,81.69999999999999,55.60000000000001,22.8,1.3,0.0,0.0,0.0,84.0,74.7,59.9,31.6,12.4,4.2,0.0,81.8,61.7,39.7,17.1,8.799999999999999,5.6000000000000005,4.3,3.8,3.5999999999999996,3.5000000000000004,10.0,82.3,61.6,34.2,5.5,0.7000000000000001,0.0,0.0
"(0, 4, 1, 4, 4, 4)",52.24,53.900000000000006,45.2,34.8,17.1,6.3,2.1,0.0,55.2,51.0,45.2,33.0,23.5,17.1,6.2,53.300000000000004,45.2,35.6,20.8,11.5,6.7,3.9,2.4,1.7999999999999998,1.4000000000000001,9.700000000000001,53.6,46.0,37.0,21.099999999999998,10.2,4.8,0.1
"(2, 2, 4, 0, 2, 2)",89.15,89.2,60.6,23.599999999999998,1.7999999999999998,0.1,0.0,0.0,91.5,84.0,69.69999999999999,40.1,21.0,10.5,0.6,89.4,73.1,60.9,50.7,45.800000000000004,42.8,40.300000000000004,38.1,35.4,32.300000000000004,9.9,89.7,69.39999999999999,43.7,16.1,5.2,1.4000000000000001,0.0
"(2, 1, 4, 4, 3, 2)",88.24,87.7,57.9,20.9,1.0999999999999999,0.1,0.0,0.0,90.5,81.8,68.30000000000001,39.2,20.0,9.1,0.6,87.9,69.89999999999999,55.300000000000004,42.8,38.0,35.099999999999994,33.0,31.5,29.5,27.200000000000003,10.5,88.3,66.3,38.9,11.3,3.1,0.8999999999999999,0.0
"(4, 0, 0, 3, 2, 4)",82.29,81.39999999999999,53.6,19.400000000000002,0.6,0.0,0.0,0.0,84.1,71.5,54.1,23.0,7.1,1.6,0.0,81.6,59.4,36.199999999999996,13.600000000000001,7.000000000000001,4.8,4.1000000000000005,3.8,3.5999999999999996,3.4000000000000004,12.1,82.19999999999999,59.699999999999996,30.3,3.4000000000000004,0.3,0.0,0.0
"(1, 2, 3, 3, 1, 4)",88.45,86.4,52.7,16.2,1.0,0.1,0.0,0.0,89.60000000000001,79.80000000000001,64.7,34.5,16.2,8.200000000000001,0.8,86.8,67.0,51.2,38.4,33.300000000000004,30.7,28.9,27.400000000000002,26.0,24.6,10.2,87.2,62.0,32.9,9.4,3.2,1.0,0.0
"(0, 4, 4, 0, 4, 2)",82.64,81.69999999999999,49.1,13.700000000000001,0.2,0.0,0.0,0.0,85.1,75.0,60.0,30.599999999999998,11.799999999999999,3.9,0.1,81.89999999999999,58.3,35.5,15.299999999999999,9.3,7.000000000000001,6.2,6.1,6.4,6.9,10.0,82.3,56.699999999999996,25.4,2.1999999999999997,0.1,0.0,0.0
"(0, 1, 3, 0, 1, 0)",86.64,83.8,46.800000000000004,10.8,0.2,0.0,0.0,0.0,87.5,76.6,58.699999999999996,27.3,10.0,3.3000000000000003,0.4,84.1,58.8,35.8,16.900000000000002,10.8,8.4,7.3999999999999995,6.9,6.800000000000001,6.6000000000000005,9.1,84.6,55.800000000000004,23.1,1.7999999999999998,0.1,0.0,0.0
"(1, 4, 4, 2, 4, 3)",76.16,80.5,69.5,52.800000000000004,22.5,6.3,1.5,0.0,81.2,75.3,64.7,42.9,24.6,12.7,0.8999999999999999,80.5,70.5,57.699999999999996,37.1,24.099999999999998,16.400000000000002,11.899999999999999,9.2,7.9,7.1,9.3,80.7,71.5,57.99999999999999,32.5,15.1,6.1,0.1
"(1, 4, 2, 2, 2, 2)",87.73,86.6,50.9,15.7,1.2,0.2,0.0,0.0,90.0,79.3,64.0,32.4,15.2,7.199999999999999,1.0,87.0,66.7,52.900000000000006,43.2,40.0,37.7,36.1,34.699999999999996,33.0,31.5,10.0,87.4,61.8,34.8,12.2,5.0,2.1,0.2
"(1, 4, 0, 3, 3, 1)",84.55,81.8,51.4,16.900000000000002,0.4,0.0,0.0,0.0,84.7,74.3,57.599999999999994,26.900000000000002,9.4,3.0,0.2,81.89999999999999,57.699999999999996,31.5,8.6,3.0,1.4000000000000001,1.0,0.8,0.8,0.8,10.0,82.39999999999999,57.99999999999999,27.400000000000002,2.6,0.1,0.0,0.0
"(3, 0, 2, 0, 1, 3)",88.93,87.3,52.6,13.8,0.5,0.0,0.0,0.0,90.7,80.30000000000001,64.1,31.7,13.200000000000001,5.7,0.5,87.6,66.8,49.8,37.1,32.2,29.599999999999998,27.700000000000003,26.400000000000002,25.2,24.099999999999998,10.0,88.1,62.5,31.1,6.2,1.5,0.4,0.0
"(1, 2, 3, 2, 2, 0)",89.62,86.8,49.4,12.5,0.4,0.0,0.0,0.0,90.60000000000001,79.80000000000001,63.2,31.1,13.100000000000001,5.6000000000000005,0.4,87.3,66.3,49.5,37.1,32.2,29.9,28.299999999999997,26.8,25.6,24.4,9.8,87.6,60.6,30.2,6.1,1.5,0.4,0.0
"(4, 3, 3, 4, 4, 0)",79.48,79.5,51.800000000000004,18.9,0.6,0.0,0.0,0.0,82.5,74.6,61.3,33.6,14.6,5.800000000000001,0.6,79.7,57.9,34.599999999999994,12.7,6.4,4.3,3.5999999999999996,3.1,3.1,3.3000000000000003,8.1,80.2,57.99999999999999,29.9,3.8,0.2,0.0,0.0
"(3, 1, 1, 0, 4, 0)",83.6,84.2,47.599999999999994,11.5,0.2,0.0,0.0,0.0,87.7,75.3,56.99999999999999,24.9,8.4,2.4,0.1,84.6,61.7,41.3,25.3,19.0,16.1,15.0,14.299999999999999,13.600000000000001,13.700000000000001,11.1,85.1,57.4,25.1,2.7,0.2,0.0,0.0
"(1, 4, 3, 0, 2, 3)",86.61,85.1,56.99999999999999,21.2,0.6,0.0,0.0,0.0,87.5,78.10000000000001,62.9,31.7,12.4,3.8,0.3,85.3,65.60000000000001,45.5,25.8,18.5,15.4,14.299999999999999,13.8,13.600000000000001,13.900000000000002,10.2,85.6,64.2,35.6,6.2,0.7000000000000001,0.0,0.0
"(1, 3, 0, 2, 4, 4)",87.05,84.7,50.6,13.3,0.3,0.0,0.0,0.0,88.2,76.6,58.3,25.7,8.3,2.7,0.1,85.0,60.199999999999996,37.3,18.5,12.9,10.7,9.700000000000001,9.3,8.9,8.799999999999999,9.700000000000001,85.39999999999999,58.599999999999994,26.200000000000003,2.7,0.3,0.0,0.0
"(0, 2, 1, 2, 3, 4)",87.93,86.8,52.2,16.0,0.8,0.1,0.0,0.0,89.60000000000001,79.5,61.9,30.099999999999998,13.4,6.0,0.4,87.1,66.3,50.7,38.800000000000004,34.0,31.1,29.299999999999997,28.000000000000004,26.8,25.3,9.0,87.4,62.1,32.9,9.700000000000001,3.3000000000000003,1.2,0.0
"(0, 4, 1, 3, 1, 2)",87.46,85.0,45.5,11.4,0.6,0.1,0.0,0.0,89.0,77.5,59.099999999999994,27.700000000000003,12.4,5.800000000000001,0.6,85.6,63.2,48.3,37.7,33.7,31.4,29.799999999999997,28.1,26.400000000000002,24.7,10.4,85.9,56.89999999999999,28.799999999999997,7.199999999999999,2.0,0.7000000000000001,0.1
"(3, 3, 1, 3, 3, 0)",85.74,83.0,46.1,10.8,0.1,0.0,0.0,0.0,87.1,75.2,58.099999999999994,27.200000000000003,9.8,3.3000000000000003,0.3,83.5,58.599999999999994,37.4,19.6,13.900000000000002,11.3,10.100000000000001,9.8,9.4,9.4,11.200000000000001,84.0,55.300000000000004,23.3,2.0,0.1,0.0,0.0
"(3, 4, 4, 1, 0, 3)",84.96,85.0,60.199999999999996,27.900000000000002,2.6,0.2,0.0,0.0,87.8,78.9,65.4,38.3,18.5,8.200000000000001,0.3,85.2,66.60000000000001,46.400000000000006,26.400000000000002,19.0,16.2,14.899999999999999,14.2,14.000000000000002,13.8,11.0,85.6,66.0,39.7,10.299999999999999,2.3,0.7000000000000001,0.0
"(1, 4, 4, 1, 0, 1)",70.32,72.5,59.9,41.8,14.7,4.0,0.8999999999999999,0.0,74.0,65.60000000000001,53.1,28.999999999999996,13.4,6.2,0.7000000000000001,72.5,60.8,45.9,25.0,13.100000000000001,8.0,4.9,3.5999999999999996,3.0,2.5,9.8,72.8,62.0,46.7,22.400000000000002,9.2,3.0,0.0
"(2, 0, 2, 1, 4, 2)",88.53,87.1,53.300000000000004,15.6,0.8,0.0,0.0,0.0,90.7,80.80000000000001,65.4,34.599999999999994,16.2,7.199999999999999,0.6,87.6,67.80000000000001,52.0,39.300000000000004,34.699999999999996,32.7,31.2,29.7,28.599999999999998,27.200000000000003,10.299999999999999,88.0,63.3,33.900000000000006,9.2,2.7,0.8999999999999999,0.0
"(2, 0, 0, 1, 2, 1)",90.74,89.4,54.2,17.7,1.2,0.1,0.0,0.0,92.4,83.7,68.30000000000001,38.1,19.3,9.9,0.8,89.9,73.0,61.5,51.7,47.5,44.9,42.8,41.0,39.300000000000004,37.4,10.0,90.2,65.7,39.1,11.600000000000001,2.9000000000000004,0.8999999999999999,0.0
"(0, 2, 1, 1, 4, 0)",86.28,85.6,49.6,16.2,1.4000000000000001,0.1,0.0,0.0,89.1,78.60000000000001,61.8,32.800000000000004,16.400000000000002,8.799999999999999,1.0,86.0,63.0,47.8,37.1,33.900000000000006,32.9,32.2,32.0,31.2,30.0,10.0,86.3,58.699999999999996,31.2,9.4,2.8000000000000003,0.8,0.0
"(2, 4, 0, 2, 0, 3)",89.63,87.6,49.9,15.2,1.0999999999999999,0.2,0.0,0.0,91.2,81.10000000000001,65.4,36.7,20.0,11.1,1.0999999999999999,88.2,70.6,60.099999999999994,52.400000000000006,49.8,48.199999999999996,46.7,45.4,43.9,42.4,12.2,88.6,63.0,37.2,12.3,4.1000000000000005,1.6,0.1
"(2, 3, 3, 4, 4, 2)",89.48,87.9,53.800000000000004,18.0,1.3,0.1,0.0,0.0,91.0,81.10000000000001,65.3,35.3,17.8,9.1,0.7000000000000001,88.3,70.89999999999999,60.8,53.400000000000006,50.1,47.699999999999996,45.7,43.9,41.6,38.800000000000004,10.299999999999999,88.7,64.7,40.699999999999996,15.7,5.8999999999999995,2.4,0.1
"(1, 0, 3, 4, 0, 2)",88.98,87.1,51.0,13.5,0.4,0.0,0.0,0.0,90.4,80.4,63.5,31.4,13.5,6.2,0.5,87.5,66.8,50.2,37.1,32.300000000000004,28.999999999999996,26.6,25.1,23.400000000000002,22.0,10.5,87.9,61.6,30.4,6.800000000000001,1.4000000000000001,0.4,0.0
"(3, 1, 2, 4, 3, 1)",88.89,86.9,48.699999999999996,12.0,0.7000000000000001,0.1,0.0,0.0,90.4,80.2,62.9,31.2,13.700000000000001,6.4,0.5,87.5,66.5,50.8,39.2,34.599999999999994,32.300000000000004,31.3,30.2,28.7,26.8,11.0,87.9,60.099999999999994,30.099999999999998,7.199999999999999,2.4,0.8999999999999999,0.0
"(2, 1, 4, 3, 0, 0)",87.96,86.6,50.1,15.1,1.2,0.1,0.0,0.0,90.0,80.10000000000001,63.7,33.7,16.900000000000002,9.2,0.8999999999999999,87.1,66.60000000000001,52.6,42.199999999999996,38.9,37.4,35.9,34.5,32.4,30.7,10.0,87.4,60.4,31.900000000000002,9.5,2.9000000000000004,0.8,0.0
